timestamp|action|request_method|client_ip|path|body_detail
2024/02/16 11:45:30|request|GET|172.20.100.49|/backhaul_mesh/GETPHYRatebackhaulmesh|{'Mesh_no': '4', 'DSN': 'HWTC0E200CAB'}
2024/02/16 11:47:55|request|GET|172.20.100.49|/backhaul_mesh/GETPHYRatebackhaulmesh|{'Mesh_no': '4', 'DSN': 'HWTC0E200CAB'}
2024/02/16 11:48:00|response|GET|172.20.100.49|/backhaul_mesh/GETPHYRatebackhaulmesh|{'code': 0, 'msg': 'Error', 'Value': 'Cannot login to EG Please try again in a few minutes.'}
2024/02/16 11:48:04|request|GET|172.20.100.49|/backhaul_mesh/GETPHYRatebackhaulmesh|{'Mesh_no': '4', 'DSN': 'HWTC0E200CAB'}
2024/02/16 11:48:07|response|GET|172.20.100.49|/backhaul_mesh/GETPHYRatebackhaulmesh|{'code': 0, 'msg': 'Error', 'Value': 'DSN Not Found'}
2024/02/16 11:48:15|request|GET|172.20.100.49|/backhaul_mesh/GETPHYRatebackhaulmesh|{'Mesh_no': '4', 'DSN': 'gfdsgdfg'}
2024/02/16 11:48:18|response|GET|172.20.100.49|/backhaul_mesh/GETPHYRatebackhaulmesh|{'code': 0, 'msg': 'Error', 'Value': 'DSN Not Found'}
2024/02/16 11:48:23|request|GET|172.20.100.49|/backhaul_mesh/GETPHYRatebackhaulmesh|{'Mesh_no': '1', 'DSN': 'HWTC0E200CAB'}
2024/02/16 11:48:26|response|GET|172.20.100.49|/backhaul_mesh/GETPHYRatebackhaulmesh|{'code': 0, 'msg': 'Error', 'Value': 'DSN Not Found'}
2024/02/16 11:50:05|request|GET|172.20.100.49|/backhaul_mesh/GETSignalStrengthbackhaulmesh|<QueryDict: {'Mesh_no': ['2'], 'DSN': ['HWTCD5E95DAA']}>
2024/02/16 11:50:05|request|GET|172.20.100.49|/backhaul_mesh/GETSignalStrengthbackhaulmesh|<QueryDict: {'Mesh_no': ['2'], 'DSN': ['HWTC9D7D09AA']}>
2024/02/16 11:50:05|request|GET|172.20.100.49|/backhaul_mesh/GETSignalStrengthbackhaulmesh|<QueryDict: {'Mesh_no': ['2'], 'DSN': ['SKYW466A3970']}>
2024/02/16 11:50:05|request|GET|172.20.100.49|/backhaul_mesh/GETSignalStrengthbackhaulmesh|<QueryDict: {'Mesh_no': ['2'], 'DSN': ['T3TH09E86CFA']}>
2024/02/16 11:50:05|request|GET|172.20.100.49|/backhaul_mesh/GETSignalStrengthbackhaulmesh|<QueryDict: {'Mesh_no': ['2'], 'DSN': ['T3TH09F5C34A']}>
2024/02/16 11:50:05|request|GET|172.20.100.49|/backhaul_mesh/GETSignalStrengthbackhaulmesh|<QueryDict: {'Mesh_no': ['2'], 'DSN': ['HWTC06E2CFAA']}>
